key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1933,,,,,,2019-07-19 23:19:45,,,,,2019-07-19 23:15:16,,,2019-07-19 23:04:49,
1934,,,,2019-07-20 00:35:56,,,,,,,,,,,
1935,,,,2019-07-20 01:13:39,,,,,,,,2019-07-20 01:01:34,,2019-07-20 01:01:34,2019-07-20 01:13:39
1936,,,,,,2019-07-20 01:48:13,,,,,2019-07-20 01:48:13,2019-07-20 02:28:27,,2019-07-20 02:23:22,2019-07-20 01:59:53
1937,,,,2019-07-20 03:18:04,,,,,,,,,,,
1938,,,,,,2019-07-20 04:22:08,,,,,2019-07-20 04:22:08,2019-07-20 04:37:44,,2019-07-20 04:27:51,2019-07-20 04:22:08
1939,,,,,,2019-07-20 06:16:56,,,,,,2019-07-20 06:04:17,,2019-07-20 05:54:20,2019-07-20 05:46:21
1940,,,,,,2019-07-20 07:45:21,,,,,,2019-07-20 07:48:05,,2019-07-20 07:45:21,2019-07-20 07:39:58
1941,,,,,,,,,,,2019-07-20 09:56:49,2019-07-20 09:56:49,,2019-07-20 09:43:34,2019-07-20 09:35:17
1942,,,2019-07-20 11:36:46,,,,,,,,,2019-07-20 11:30:55,,2019-07-20 11:24:46,2019-07-20 11:16:18
1943,,,,,,2019-07-20 14:26:09,,,,,,2019-07-20 14:22:24,,2019-07-20 14:18:15,2019-07-20 14:03:23
1944,,,,,,2019-07-20 15:32:47,,,,,2019-07-20 15:29:10,2019-07-20 15:12:57,,2019-07-20 15:04:39,2019-07-20 14:59:41
1945,,,,,,,2019-07-20 16:22:44,,,,,,,,
1946,,,,,,,2019-07-20 19:54:13,,,,,,,,
1947,,,,,,2019-07-20 20:12:23,,,,,,,,,
1948,,,,,,,2019-07-20 23:48:47,,,,,,,,
1949,,,,,,2019-07-21 00:25:45,,,,,2019-07-21 00:22:33,2019-07-21 00:18:39,,2019-07-21 00:10:58,
1950,,,2019-07-21 02:12:53,,,,,,,,,2019-07-21 02:08:47,,2019-07-21 02:01:03,2019-07-21 01:57:24
1951,,,,,,,,,,,,,,2019-07-21 03:22:51,
1952,,,2019-07-21 04:47:01,2019-07-21 04:47:01,,,,,,,,2019-07-21 04:23:54,,2019-07-21 04:47:01,2019-07-21 04:38:29
1953,,,2019-07-21 05:10:26,,,,,,,,,2019-07-21 05:16:22,,2019-07-21 05:10:26,2019-07-21 05:04:03
1954,,,2019-07-21 06:29:20,,,,,,,,,2019-07-21 06:16:51,,2019-07-21 06:45:27,2019-07-21 06:34:19
1955,,,2019-07-21 07:26:22,,,,,,,,,2019-07-21 07:26:22,,2019-07-21 07:04:50,2019-07-21 07:26:22
1956,,,2019-07-21 07:54:07,,,,,,,,,2019-07-21 07:54:07,,2019-07-21 07:54:07,
1957,,,2019-07-21 08:48:08,,,,,,,,,,,2019-07-21 08:37:41,
1958,,,2019-07-21 14:44:03,,,2019-07-21 14:39:15,,,,,,2019-07-21 14:31:46,,2019-07-21 14:27:11,2019-07-21 10:56:00
1960,,,,2019-07-21 18:43:28,,,,,,,,2019-07-21 18:58:28,,2019-07-21 18:54:22,2019-07-21 18:43:28
1961,,,,,,,,,,2019-07-21 21:40:41,,2019-07-21 21:45:23,,2019-07-21 21:40:41,2019-07-21 21:36:27
1962,,,,2019-07-21 22:24:44,,,,,,2019-07-21 22:29:14,,,,,
1963,,,2019-07-21 23:58:52,,,2019-07-21 23:56:15,,,,,,,,2019-07-21 23:50:02,
1964,,,,,,,,,,,2019-07-22 00:46:22,,,2019-07-22 00:44:22,2019-07-22 00:38:42
1965,,,,,,,,,,,2019-07-22 01:40:34,2019-07-22 01:38:17,,2019-07-22 01:33:12,2019-07-22 01:24:45
1966,,,,,,,,,,,2019-07-22 03:16:46,2019-07-22 03:11:59,,2019-07-22 03:09:03,2019-07-22 03:01:29
1967,,,2019-07-22 04:07:26,,,,,,,,2019-07-22 04:01:49,,,2019-07-22 03:54:55,
1968,,,2019-07-22 04:49:07,,,,,,,,,,,2019-07-22 04:42:30,2019-07-22 04:37:28
1969,,,2019-07-22 05:21:19,,,2019-07-22 05:15:42,,,,,,,,,
1970,,,2019-07-22 06:07:59,,,,,,,,,,,,
1971,,,2019-07-22 06:51:00,,,2019-07-22 06:47:50,,,,,,,,,
1972,,,2019-07-22 07:31:43,,,2019-07-22 07:23:48,,,,,,,,,
1973,,,2019-07-22 07:51:57,,,2019-07-22 07:56:47,,,,,,,,2019-07-22 07:51:57,
1975,,,,2019-07-22 08:59:29,,,,,2019-07-22 08:33:41,,,2019-07-22 09:19:57,,2019-07-22 09:15:07,2019-07-22 09:10:17
1976,,,,2019-07-22 10:48:20,,,,,2019-07-22 10:46:08,,,,,2019-07-22 10:33:43,
1977,,,,,,,,,,,,2019-07-22 11:07:29,,2019-07-22 10:54:20,
1978,,,,,,,,,,,,2019-07-22 11:41:52,,2019-07-22 11:36:05,
1980,,,2019-07-22 13:57:54,,,,,,,,,2019-07-22 13:54:36,,2019-07-22 13:40:12,2019-07-22 13:18:29
1981,,,2019-07-22 15:02:05,,,,,,,,,2019-07-22 14:55:05,,2019-07-22 14:40:53,2019-07-22 14:34:40
1982,,,,,,2019-07-22 17:27:34,,,,,2019-07-22 17:27:34,,,2019-07-22 17:25:13,
1983,,,,2019-07-22 18:44:03,,,,,,,,2019-07-22 18:26:11,,2019-07-22 18:12:47,2019-07-22 17:56:40
1984,,,,2019-07-22 18:54:13,,,,,,,,2019-07-22 19:18:06,,2019-07-22 19:09:12,2019-07-22 19:02:39
1985,,,,2019-07-22 19:47:23,,,,,,,,2019-07-22 19:52:26,,2019-07-22 19:47:23,2019-07-22 19:43:52
1986,,,,2019-07-22 21:06:04,,,,,,,,,,,
1987,,,,2019-07-22 22:24:07,,,,,,,,,,,
1988,,,,2019-07-22 23:05:29,,,,,,,,,,,
1989,,,,2019-07-23 00:38:39,,,,,,,,2019-07-23 00:36:08,,2019-07-23 00:24:33,2019-07-23 00:10:46
1990,,,,2019-07-23 01:18:46,,,,,,,,,,,
1991,,,,2019-07-23 01:53:06,,,,,,,,,,,
1992,2019-07-23 03:06:03,,,2019-07-23 03:03:31,,,,,,,,2019-07-23 02:52:30,,2019-07-23 02:45:26,
1993,,,,2019-07-23 04:23:19,,,,,,,,2019-07-23 04:20:51,,2019-07-23 04:16:48,2019-07-23 03:57:20
1994,,,,,,2019-07-23 05:15:08,,,,,2019-07-23 05:11:26,,,2019-07-23 05:06:23,
1995,,,2019-07-23 05:55:22,,,,,,,,,,,,
1996,,,2019-07-23 07:15:32,,,,,,,,,,,,
1997,,,2019-07-23 08:53:15,,,,,,,,,2019-07-23 08:41:01,,2019-07-23 08:33:08,2019-07-23 08:27:59
1998,,,2019-07-23 09:03:38,,,,,,,,,2019-07-23 09:30:15,,2019-07-23 09:24:54,2019-07-23 09:10:43
1999,2019-07-23 10:17:34,,,,,,,,,,,2019-07-23 10:11:17,,2019-07-23 10:01:08,2019-07-23 09:52:44
2000,2019-07-23 11:23:22,,,,,,,,,,,2019-07-23 11:17:53,,2019-07-23 11:10:16,2019-07-23 11:04:27
2001,,,,,,,,,,,,2019-07-23 14:19:21,,2019-07-23 13:48:56,2019-07-23 13:43:25
2002,,,2019-07-23 15:20:32,,,,,,,,,2019-07-23 15:11:52,,2019-07-23 15:06:42,2019-07-23 14:48:26
2003,,,,,,2019-07-23 15:43:15,,,,,,2019-07-23 16:51:48,,2019-07-23 16:31:25,2019-07-23 15:50:53
2004,,,,2019-07-23 17:28:00,,,,,,,,2019-07-23 17:28:00,,2019-07-23 17:28:00,2019-07-23 17:18:06
2005,,,,2019-07-23 18:34:27,,,,,,,,2019-07-23 18:20:42,,2019-07-23 18:09:28,2019-07-23 17:51:23
2006,,,,2019-07-23 19:27:58,,,,,,,,2019-07-23 19:01:10,,2019-07-23 19:27:58,2019-07-23 19:01:10
2007,,,,2019-07-23 20:17:03,,,,,,,,2019-07-23 20:17:03,,2019-07-23 21:09:02,2019-07-23 20:52:08
2008,,,,2019-07-23 22:00:53,,,,,,,,2019-07-23 22:00:53,,2019-07-23 21:43:12,2019-07-23 21:32:26
2011,,,,2019-07-24 00:52:50,,,,,,,,2019-07-24 00:50:19,,2019-07-24 00:38:51,2019-07-24 00:25:50
2012,,,,2019-07-24 01:23:22,,,,,,,,2019-07-24 01:19:15,,2019-07-24 01:15:12,2019-07-24 01:09:18
2013,,,,2019-07-24 02:04:41,,,,,,,,2019-07-24 01:57:26,,2019-07-24 01:53:38,2019-07-24 01:48:46
2014,,,,2019-07-24 02:34:22,,,,,,,,2019-07-24 02:40:13,,2019-07-24 02:34:22,2019-07-24 02:28:47
2015,,,,2019-07-24 02:56:52,,,,,,,,2019-07-24 02:56:52,,2019-07-24 03:13:20,2019-07-24 03:10:15
2016,,,,2019-07-24 03:46:28,,,,,,,,2019-07-24 03:41:35,,2019-07-24 03:39:16,2019-07-24 03:34:30
2017,,,,2019-07-24 04:22:07,,,,,,,,2019-07-24 04:22:07,,2019-07-24 04:20:17,2019-07-24 04:14:55
2018,,,,2019-07-24 05:18:38,,,,,,,,2019-07-24 05:16:15,,2019-07-24 05:10:48,2019-07-24 04:58:06
2019,,,,2019-07-24 06:22:32,,,,,,2019-07-24 06:19:03,,2019-07-24 06:12:42,,2019-07-24 06:09:11,2019-07-24 06:01:39
2020,,,,,,2019-07-24 07:08:45,,,,,2019-07-24 07:33:14,2019-07-24 07:22:56,,2019-07-24 07:16:33,2019-07-24 07:08:45
2021,,,,,,2019-07-24 07:57:08,,,,,2019-07-24 07:57:08,2019-07-24 08:18:17,,2019-07-24 08:14:19,2019-07-24 08:10:53
2022,,,2019-07-24 08:42:43,,,2019-07-24 09:00:12,,,,,,2019-07-24 08:54:58,,2019-07-24 08:47:51,2019-07-24 08:42:43
2023,,,,,,2019-07-24 09:20:43,,,,,2019-07-24 09:27:39,,,2019-07-24 09:20:43,
2024,,,,,,2019-07-24 10:19:10,,,,,,2019-07-24 10:16:06,,2019-07-24 10:01:56,2019-07-24 09:57:08
2025,,,,,,2019-07-24 10:34:50,,,,,2019-07-24 10:34:50,,,2019-07-24 10:34:50,
2026,,,,,,2019-07-24 11:17:22,,,,,2019-07-24 11:17:22,,,2019-07-24 11:12:28,
2027,,,2019-07-24 12:07:34,,,2019-07-24 12:03:28,,,,,2019-07-24 11:57:35,,,2019-07-24 11:51:29,
2028,,,2019-07-24 12:51:24,,,2019-07-24 12:51:24,,,,,2019-07-24 13:00:50,,,2019-07-24 12:51:24,
2029,,,2019-07-24 13:39:53,,,2019-07-24 13:57:14,,,,,2019-07-24 13:50:39,2019-07-24 13:45:07,,2019-07-24 13:39:53,2019-07-24 13:27:18
2030,,,2019-07-24 14:31:59,,,,,,,,,,,2019-07-24 14:24:21,
2032,,,,,,2019-07-24 15:43:34,,,,,2019-07-24 15:43:34,,,2019-07-24 15:22:16,
2033,,,,,,2019-07-24 17:07:06,,,,,,2019-07-24 16:49:39,,2019-07-24 16:43:24,2019-07-24 16:36:57
2034,,,,,,2019-07-24 17:55:25,,,,,,2019-07-24 17:40:03,,2019-07-24 17:35:47,2019-07-24 17:29:15
2035,,,,,,2019-07-24 18:47:47,,,,,,2019-07-24 19:19:38,,2019-07-24 19:04:10,2019-07-24 18:58:49
2036,,,,,,2019-07-24 20:22:55,,,,,,2019-07-24 20:17:23,,2019-07-24 20:17:23,2019-07-24 20:22:55
2037,,,,,,2019-07-24 20:51:46,,,,,2019-07-24 21:07:51,2019-07-24 21:02:11,,2019-07-24 20:58:29,2019-07-24 20:51:46
2038,,,,,,2019-07-24 21:37:54,,,,,,2019-07-24 21:37:54,,2019-07-24 21:41:33,2019-07-24 21:37:54
2039,,,,,,2019-07-24 22:03:04,,,,,,2019-07-24 22:11:14,,2019-07-24 22:03:04,2019-07-24 21:57:46
2040,,,,,,2019-07-24 22:56:18,,,,,,2019-07-24 22:56:18,,2019-07-24 22:56:18,2019-07-24 22:51:21
2041,,,,,,2019-07-24 23:33:50,,,,,2019-07-24 23:08:34,2019-07-24 23:33:50,,2019-07-24 23:33:50,2019-07-24 23:23:34
2042,,,,,,2019-07-24 23:47:11,,,,,2019-07-24 23:47:11,2019-07-24 23:54:18,,2019-07-25 00:00:48,2019-07-24 23:54:18
2044,,,,,,2019-07-25 01:01:21,,,,,,2019-07-25 01:01:21,,2019-07-25 01:15:16,2019-07-25 01:11:17
2045,,,,,,,,,,,,2019-07-25 01:49:05,,2019-07-25 01:49:05,2019-07-25 01:42:05
2046,,,2019-07-25 04:00:52,2019-07-25 03:55:55,,,,,,,,2019-07-25 03:51:11,,2019-07-25 03:44:21,2019-07-25 03:39:52
2047,,,2019-07-25 05:17:53,2019-07-25 05:06:39,,,,,,,,2019-07-25 04:55:40,,2019-07-25 04:51:40,2019-07-25 04:44:09
2048,,,,2019-07-25 05:54:32,,,,,,,,2019-07-25 06:03:10,,2019-07-25 05:58:17,2019-07-25 05:54:32
2049,,,,2019-07-25 06:58:54,,,,,,,,2019-07-25 06:56:09,,2019-07-25 06:52:25,2019-07-25 06:38:03
2050,,,,2019-07-25 07:31:20,,,,,,,,,,,
2051,,,,2019-07-25 08:34:23,,,,,,,,2019-07-25 08:30:59,,2019-07-25 08:26:56,2019-07-25 08:11:00
2052,,,,2019-07-25 09:21:54,,,,,,,,2019-07-25 09:09:57,,2019-07-25 09:05:28,2019-07-25 08:59:27
2053,,,,2019-07-25 09:56:04,,,,,,,,,,,
2054,,,,,,,,,,,,2019-07-25 10:21:33,,2019-07-25 10:33:31,2019-07-25 10:26:56
2055,,,2019-07-25 11:15:44,,,,,,,,,,,,
2057,,,2019-07-25 12:34:55,,,,,,,,,2019-07-25 12:30:33,,,2019-07-25 12:27:54
2058,,,2019-07-25 13:13:07,,,,,,,,,,,,
2059,,,2019-07-25 14:03:53,,,,,,,,,2019-07-25 13:56:37,,2019-07-25 13:47:17,2019-07-25 13:34:02
2060,,,,,,,,,,,,,,2019-07-25 14:52:25,
2061,,,,2019-07-25 16:10:41,2019-07-25 16:00:24,2019-07-25 15:53:11,,,,,,,,2019-07-25 15:36:58,
2062,,,,2019-07-25 17:08:08,2019-07-25 16:58:47,,,,,,,,,2019-07-25 16:53:22,
2063,,,,2019-07-25 18:12:18,2019-07-25 17:59:41,,,,,,,,,2019-07-25 17:54:30,
2064,,,,2019-07-25 18:46:56,2019-07-25 18:46:56,,,,,,,2019-07-25 18:42:33,,2019-07-25 18:30:34,2019-07-25 18:24:54
2065,,,,2019-07-25 19:30:28,2019-07-25 19:36:40,,,,,,,2019-07-25 19:30:28,,2019-07-25 19:17:53,2019-07-25 19:11:04
2066,,,,2019-07-25 20:47:09,2019-07-25 20:44:18,,,,,,,2019-07-25 20:32:55,,2019-07-25 20:26:55,2019-07-25 20:17:30
2067,,,,2019-07-25 21:42:19,2019-07-25 21:39:04,,,,,,,2019-07-25 21:30:09,,2019-07-25 21:26:35,2019-07-25 21:23:16
2068,,,2019-07-26 00:12:10,,,,,,,,,2019-07-26 00:04:45,,2019-07-25 23:59:57,2019-07-25 23:36:45
2069,,,2019-07-26 00:20:40,,,,,,,,2019-07-26 00:20:40,2019-07-26 00:43:29,,2019-07-26 00:30:08,2019-07-26 00:25:47
2070,,,2019-07-26 00:59:12,,,,,,,,,2019-07-26 00:59:12,,2019-07-26 01:20:22,2019-07-26 01:12:46
2071,,,,,,,,,,,,,,2019-07-26 01:50:00,
2072,,,,,,,,,,,,2019-07-26 02:37:18,,2019-07-26 02:27:32,2019-07-26 02:23:27
2073,,,,,,,,,,,,2019-07-26 03:02:16,,2019-07-26 03:05:26,2019-07-26 03:02:16
2074,,,2019-07-26 03:50:40,,,,,,,,,2019-07-26 03:46:43,,2019-07-26 03:40:11,2019-07-26 03:36:15
2075,,,,,,,,,,,,2019-07-26 04:24:49,,2019-07-26 04:20:48,2019-07-26 04:16:51
2076,,,2019-07-26 05:07:27,,,,,,,,,2019-07-26 04:58:48,,2019-07-26 04:54:16,2019-07-26 04:47:42
2077,,,2019-07-26 05:39:48,,,,,,,,,2019-07-26 05:39:48,,2019-07-26 05:26:54,2019-07-26 05:22:19
2078,,,2019-07-26 06:13:56,,,,,,,,,2019-07-26 06:11:38,,2019-07-26 06:06:06,2019-07-26 06:02:23
2079,,,,,,,,,,,,2019-07-26 06:49:30,,2019-07-26 06:42:37,2019-07-26 06:37:25
2080,,,,,,,,,,,,2019-07-26 07:30:38,,2019-07-26 07:25:46,
2081,,,2019-07-26 08:03:19,,,,,,,,,2019-07-26 08:00:27,,2019-07-26 07:54:53,
2082,,,2019-07-26 08:34:30,,,,,,,,,2019-07-26 08:34:30,,2019-07-26 08:29:20,
2083,,,2019-07-26 09:15:21,,,,,,,,,2019-07-26 09:12:25,,2019-07-26 09:08:11,
2084,,,,,,2019-07-26 09:56:39,,,,,,2019-07-26 09:46:22,,2019-07-26 09:40:24,
2085,,,,2019-07-26 10:40:59,,,,,,,,,,,
2086,,,,2019-07-26 11:11:34,,,,,,,,,,,
2087,,,,2019-07-26 11:40:04,,,,,,,,2019-07-26 11:34:10,,2019-07-26 11:29:08,
2088,,,,2019-07-26 12:50:11,,,,,,,,2019-07-26 12:45:01,,2019-07-26 12:41:02,
2089,,,,2019-07-26 13:23:39,,,,,,,,,,,
2090,,,,2019-07-26 13:55:44,,,,,,,,,,,
2091,,,,2019-07-26 15:12:29,,,,,,,,2019-07-26 15:06:39,,2019-07-26 14:57:06,
2092,,,2019-07-26 16:11:41,,,,,,,,,2019-07-26 16:08:06,,2019-07-26 16:01:54,
2093,,,,2019-07-26 17:17:51,,,,,,,,2019-07-26 17:13:14,,2019-07-26 17:09:26,
2094,,,,,,,,,,,,2019-07-26 19:00:17,,2019-07-26 19:00:17,2019-07-26 18:42:09
2095,,,,,,2019-07-26 19:27:20,,,,,2019-07-26 20:00:10,2019-07-26 19:54:53,,2019-07-26 19:50:10,2019-07-26 19:38:55
2096,,,2019-07-26 20:11:41,,,2019-07-26 20:35:54,,,,,,2019-07-26 20:30:58,,2019-07-26 20:25:04,2019-07-26 20:18:20
2097,2019-07-26 22:47:29,,2019-07-26 22:43:02,,,,,,,,,2019-07-26 22:36:17,,2019-07-26 21:56:32,2019-07-26 21:38:08
2098,,,,,,2019-07-26 23:46:09,,,,,,2019-07-26 23:41:12,,2019-07-26 23:35:35,2019-07-26 23:27:39
2099,,,,,,2019-07-27 00:04:49,,,,,2019-07-27 00:04:49,2019-07-27 00:04:49,,2019-07-27 00:04:49,2019-07-27 00:01:04
2100,,,,,,2019-07-27 00:34:20,,,,,,2019-07-27 00:34:20,,2019-07-27 00:39:21,2019-07-27 00:34:20
2101,,,,,,2019-07-27 01:04:11,,,,,,2019-07-27 00:57:24,,2019-07-27 01:04:11,2019-07-27 01:10:52
2102,,,,,,2019-07-27 02:13:58,,,,,,2019-07-27 02:19:30,,2019-07-27 02:33:21,2019-07-27 02:31:04
2104,2019-07-27 04:17:21,2019-07-27 04:17:21,,2019-07-27 04:12:44,2019-07-27 04:10:08,,2019-07-27 03:55:56,,,,,,,,
2105,2019-07-27 05:43:35,2019-07-27 05:35:32,,2019-07-27 05:28:43,2019-07-27 05:21:58,,2019-07-27 05:17:30,,,,,,,,
2106,2019-07-27 06:23:07,2019-07-27 06:23:07,,2019-07-27 07:50:22,2019-07-27 06:45:47,,2019-07-27 06:40:27,,,,,,,,
2107,2019-07-27 08:54:09,2019-07-27 08:54:09,,2019-07-27 10:05:50,2019-07-27 09:53:31,,2019-07-27 08:58:52,,,,,,,,
2108,2019-07-27 16:34:15,2019-07-27 16:24:45,,2019-07-27 15:33:23,2019-07-27 15:29:14,,2019-07-27 15:19:35,,,,,,,,
2109,2019-07-27 18:12:32,2019-07-27 18:12:32,,2019-07-27 18:25:25,2019-07-27 18:12:32,,2019-07-27 18:07:02,,,,,,,,
2110,2019-07-27 19:11:22,2019-07-27 19:11:22,,2019-07-27 19:11:22,2019-07-27 19:11:22,,2019-07-27 19:15:43,,,,,,,,
2111,,,,,,,,,,,,2019-07-27 23:44:20,,2019-07-27 23:31:42,2019-07-27 23:15:21
2112,,,,,,2019-07-27 23:57:05,,,,,,,,,
2113,,,,,,,,,,,,,,2019-07-28 00:56:52,2019-07-28 00:52:09
2114,,,2019-07-28 01:26:32,,,,,,,,,2019-07-28 01:07:46,,2019-07-28 01:26:32,2019-07-28 01:26:32
2115,,,,,,2019-07-28 01:40:36,,,,,,,,2019-07-28 01:59:57,
2116,,,,,,2019-07-28 02:30:28,,,,,,,,2019-07-28 02:24:14,
2117,,,,,,,,,,,,2019-07-28 02:45:35,,2019-07-28 03:01:19,2019-07-28 02:52:37
2118,,,,,,2019-07-28 03:17:47,,,,,2019-07-28 03:17:47,2019-07-28 03:17:47,,2019-07-28 03:23:42,2019-07-28 03:17:47
2119,,,,,,2019-07-28 04:31:51,,,,,,2019-07-28 04:22:35,,2019-07-28 04:11:57,2019-07-28 04:05:14
2120,,,2019-07-28 05:04:23,,,,,,,,,2019-07-28 05:00:32,,2019-07-28 05:09:27,2019-07-28 05:09:27
2121,,,,,,2019-07-28 05:41:19,,,,,,,,2019-07-28 05:28:35,
2122,,,2019-07-28 06:11:49,,,2019-07-28 06:11:49,,,,,2019-07-28 06:11:49,,,2019-07-28 06:11:49,
2123,,,,,,,,,,2019-07-28 07:49:06,,2019-07-28 07:46:33,,2019-07-28 07:37:31,2019-07-28 07:26:23
2124,,,,,,,,,,2019-07-28 08:32:44,,2019-07-28 08:26:40,,2019-07-28 08:20:57,2019-07-28 08:06:07
2125,,,2019-07-28 08:49:53,,,,,,,2019-07-28 08:49:53,,2019-07-28 09:25:53,,2019-07-28 09:21:00,2019-07-28 08:57:01
2126,,,2019-07-28 09:52:02,,,,,,,2019-07-28 09:44:48,,2019-07-28 09:52:02,,2019-07-28 09:44:48,2019-07-28 09:52:02
2127,,,,,,,,,,2019-07-28 10:36:29,,2019-07-28 10:36:29,,2019-07-28 10:26:23,2019-07-28 10:36:29
2128,,,2019-07-28 10:48:24,2019-07-28 10:48:24,,,,,,2019-07-28 11:06:33,,2019-07-28 11:16:13,,2019-07-28 11:06:33,2019-07-28 10:58:07
2129,,,2019-07-28 11:56:38,,,,,,,2019-07-28 11:56:38,,2019-07-28 12:15:26,,2019-07-28 12:05:02,2019-07-28 11:56:38
2130,,,2019-07-28 13:19:50,,,,,,,2019-07-28 13:24:37,,2019-07-28 13:19:50,,2019-07-28 13:16:21,2019-07-28 12:54:35
2131,2019-07-28 14:11:24,,,,,,,,,2019-07-28 14:06:25,,2019-07-28 14:01:54,,2019-07-28 13:55:03,2019-07-28 13:50:53
2132,,,,,,,,,,,,2019-07-28 15:16:43,,2019-07-28 15:16:43,2019-07-28 15:13:03
2133,,,2019-07-28 15:31:31,,,,,,,,,2019-07-28 15:31:31,,2019-07-28 15:31:31,2019-07-28 15:38:17
2134,,,2019-07-28 15:57:59,,,,,,,,,2019-07-28 15:57:59,,2019-07-28 16:06:35,2019-07-28 16:11:19
2135,,,2019-07-28 16:30:04,,,,,,,,,2019-07-28 16:43:12,,2019-07-28 16:49:27,2019-07-28 16:43:12
2136,,,,,,,,,,,,2019-07-28 17:11:05,,2019-07-28 17:06:44,
2137,,,2019-07-28 18:38:27,2019-07-28 18:32:05,,,,,,,,2019-07-28 18:27:00,,2019-07-28 18:23:26,2019-07-28 18:12:43
2138,,,,2019-07-28 18:59:35,,,,,,,,,,,
2139,,,2019-07-28 20:10:32,,,,,,,,,2019-07-28 20:10:32,,2019-07-28 20:10:32,2019-07-28 20:05:36
2140,,,2019-07-28 20:46:55,,,,,,,,,2019-07-28 20:42:12,,2019-07-28 20:37:28,2019-07-28 20:29:43
2141,,,,,,2019-07-28 22:45:55,,,,,,2019-07-28 22:41:05,,2019-07-28 22:34:06,2019-07-28 22:26:18
2142,,,,,,,,,,,,2019-07-28 23:18:32,,,
2143,,,,,,,,,,,,2019-07-28 23:41:40,,2019-07-28 23:38:17,2019-07-28 23:33:42
2144,,,,,,,,,,,,,,2019-07-29 00:10:15,
2145,,,,,,,,,,,,2019-07-29 01:29:51,,2019-07-29 01:24:02,2019-07-29 01:20:30
2146,,,,,,2019-07-29 02:15:35,,,,,,2019-07-29 02:26:10,,2019-07-29 02:15:35,2019-07-29 01:57:58
2147,,,,,,2019-07-29 02:41:51,,,,,2019-07-29 03:10:59,2019-07-29 03:07:04,2019-07-29 02:58:13,,2019-07-29 02:41:51
2148,,,,,,2019-07-29 03:44:00,,,,,,2019-07-29 03:31:11,,2019-07-29 03:44:00,2019-07-29 03:31:11
2149,,,,,,2019-07-29 04:44:11,,,,,,2019-07-29 04:26:44,,2019-07-29 04:12:03,2019-07-29 04:03:44
2150,,,2019-07-29 06:25:57,,,2019-07-29 06:21:27,,,,,,2019-07-29 06:12:54,,2019-07-29 06:05:05,2019-07-29 05:55:39
2151,,,,,,,,,,2019-07-29 08:36:32,,2019-07-29 07:57:34,,2019-07-29 07:47:47,2019-07-29 07:35:05
2152,,,,2019-07-29 09:30:17,,,,,,,,2019-07-29 09:26:44,,2019-07-29 09:06:41,2019-07-29 08:59:44
2153,,,,2019-07-29 10:09:50,,,,,,,,2019-07-29 10:04:56,,2019-07-29 10:00:00,2019-07-29 09:53:39
2154,,,,2019-07-29 10:36:01,,,,,,2019-07-29 10:24:32,,2019-07-29 10:40:30,,2019-07-29 10:36:01,2019-07-29 10:30:03
2155,,,2019-07-29 10:52:15,2019-07-29 11:23:00,,,,,,2019-07-29 11:14:34,,2019-07-29 11:09:01,,2019-07-29 11:03:35,2019-07-29 10:54:24
2156,,,,,,,,,,2019-07-29 11:34:33,,2019-07-29 11:50:17,,2019-07-29 11:45:57,2019-07-29 11:39:51
2157,,,2019-07-29 12:00:10,2019-07-29 12:07:45,,,,,,2019-07-29 12:15:00,,2019-07-29 12:25:47,,2019-07-29 12:15:00,2019-07-29 12:07:45
2158,,,2019-07-29 12:47:14,,,,,,,2019-07-29 12:47:14,,2019-07-29 12:51:07,,2019-07-29 12:47:14,2019-07-29 12:43:15
2159,,,2019-07-29 13:12:07,,,,,,,,,2019-07-29 13:18:00,,2019-07-29 13:24:41,2019-07-29 13:18:00
2160,,,2019-07-29 14:02:00,2019-07-29 14:02:00,,,,,,,,2019-07-29 14:12:22,,2019-07-29 14:12:22,2019-07-29 14:12:22
2161,,,,2019-07-29 15:20:54,,,,,,,,2019-07-29 15:33:12,,2019-07-29 15:20:54,2019-07-29 15:12:49
2162,2019-07-29 16:07:12,,,2019-07-29 16:24:47,,,,,,,,2019-07-29 16:07:12,,2019-07-29 16:24:47,2019-07-29 16:21:21
2163,,,2019-07-29 17:52:29,2019-07-29 17:47:23,,,,,,,,,,,
2164,,,,2019-07-29 18:45:23,,,,,,,,2019-07-29 18:45:23,,2019-07-29 18:38:15,2019-07-29 18:22:59
2165,,,2019-07-29 19:53:53,,,,,,,,,2019-07-29 19:42:05,,2019-07-29 19:37:14,2019-07-29 19:31:12
2166,,,2019-07-29 20:53:23,,,,,,,,,,,2019-07-29 20:49:36,
2167,,,2019-07-29 21:26:24,,,,,,,,,2019-07-29 21:31:14,,2019-07-29 21:26:24,2019-07-29 21:18:59
2168,,,2019-07-29 21:50:50,,,,,,,,,2019-07-29 22:10:40,,2019-07-29 22:04:34,2019-07-29 21:56:16
2169,,,2019-07-29 22:48:20,,,,,,,,2019-07-29 22:45:53,2019-07-29 22:39:25,,2019-07-29 22:34:57,2019-07-29 22:28:00
2170,,,,2019-07-29 23:32:59,,,,,,,,2019-07-29 23:28:51,,2019-07-29 23:23:45,2019-07-29 23:18:23
